valid,1

"Full Results Table"

Benchmark,"Base Ref Time","Base Run Time","Base Ratio","Base Selected","Base Status","Peak Ref Time","Peak Run Time","Peak Ratio","Peak Selected","Peak Status",Description
400.perlbench,9770,251.08603,38.910966,1,S,,,,,,"ref iteration #1"
400.perlbench,9770,254.548662,38.381659,0,S,,,,,,"ref iteration #2"
400.perlbench,9770,245.120533,39.857942,0,S,,,,,,"ref iteration #3"
401.bzip2,9650,513.115868,18.806668,0,S,,,,,,"ref iteration #1"
401.bzip2,9650,393.140822,24.545912,0,S,,,,,,"ref iteration #2"
401.bzip2,9650,409.581326,23.560644,1,S,,,,,,"ref iteration #3"
403.gcc,8050,274.011876,29.378289,0,S,,,,,,"ref iteration #1"
403.gcc,8050,232.747471,34.586842,0,S,,,,,,"ref iteration #2"
403.gcc,8050,249.793756,32.226586,1,S,,,,,,"ref iteration #3"
429.mcf,9120,365.395597,24.95925,0,S,,,,,,"ref iteration #1"
429.mcf,9120,340.956882,26.74825,1,S,,,,,,"ref iteration #2"
429.mcf,9120,306.873195,29.719116,0,S,,,,,,"ref iteration #3"
445.gobmk,10490,455.299923,23.039758,0,S,,,,,,"ref iteration #1"
445.gobmk,10490,400.266376,26.207547,0,S,,,,,,"ref iteration #2"
445.gobmk,10490,432.953855,24.22891,1,S,,,,,,"ref iteration #3"
456.hmmer,9330,314.14131,29.70001,1,S,,,,,,"ref iteration #1"
456.hmmer,9330,308.960787,30.198007,0,S,,,,,,"ref iteration #2"
456.hmmer,9330,395.296995,23.602507,0,S,,,,,,"ref iteration #3"
458.sjeng,12100,479.232246,25.248718,1,S,,,,,,"ref iteration #1"
458.sjeng,12100,468.683311,25.817006,0,S,,,,,,"ref iteration #2"
458.sjeng,12100,489.844581,24.701712,0,S,,,,,,"ref iteration #3"
462.libquantum,20720,336.239243,61.622789,0,S,,,,,,"ref iteration #1"
462.libquantum,20720,286.072757,72.429127,0,S,,,,,,"ref iteration #2"
462.libquantum,20720,321.791795,64.38946,1,S,,,,,,"ref iteration #3"
464.h264ref,22130,494.878402,44.718056,0,S,,,,,,"ref iteration #1"
464.h264ref,22130,400.005403,55.324253,0,S,,,,,,"ref iteration #2"
464.h264ref,22130,460.990565,48.005321,1,S,,,,,,"ref iteration #3"
471.omnetpp,6250,370.072341,16.88859,0,S,,,,,,"ref iteration #1"
471.omnetpp,6250,342.778546,18.233346,0,S,,,,,,"ref iteration #2"
471.omnetpp,6250,351.200279,17.796113,1,S,,,,,,"ref iteration #3"
473.astar,7020,403.601738,17.393384,0,S,,,,,,"ref iteration #1"
473.astar,7020,358.158405,19.600266,0,S,,,,,,"ref iteration #2"
473.astar,7020,373.459924,18.797198,1,S,,,,,,"ref iteration #3"
483.xalancbmk,6900,210.236946,32.820111,0,S,,,,,,"ref iteration #1"
483.xalancbmk,6900,201.328908,34.272276,0,S,,,,,,"ref iteration #2"
483.xalancbmk,6900,205.714783,33.541586,1,S,,,,,,"ref iteration #3"

"Selected Results Table"

Benchmark,"Base Ref Time","Base Run Time","Base Ratio","Base Selected","Base Status","Peak Ref Time","Peak Run Time","Peak Ratio","Peak Selected","Peak Status",Description
400.perlbench,9770,251.08603,38.910966,1,S,,,,,NR,"SelectedIteration (base #1)"
401.bzip2,9650,409.581326,23.560644,1,S,,,,,NR,"SelectedIteration (base #3)"
403.gcc,8050,249.793756,32.226586,1,S,,,,,NR,"SelectedIteration (base #3)"
429.mcf,9120,340.956882,26.74825,1,S,,,,,NR,"SelectedIteration (base #2)"
445.gobmk,10490,432.953855,24.22891,1,S,,,,,NR,"SelectedIteration (base #3)"
456.hmmer,9330,314.14131,29.70001,1,S,,,,,NR,"SelectedIteration (base #1)"
458.sjeng,12100,479.232246,25.248718,1,S,,,,,NR,"SelectedIteration (base #1)"
462.libquantum,20720,321.791795,64.38946,1,S,,,,,NR,"SelectedIteration (base #3)"
464.h264ref,22130,460.990565,48.005321,1,S,,,,,NR,"SelectedIteration (base #3)"
471.omnetpp,6250,351.200279,17.796113,1,S,,,,,NR,"SelectedIteration (base #3)"
